Record Length,2500,Points,response time,response voltage,,Record Length,2500,Points,signal time,signal voltage,
,,,85.300001956E-6,14.3999998E-3,,,,,85.300001956E-6,199.99998808E-3,
,,,85.400002718E-6,15.9999989E-3,,,,,85.400002718E-6,199.99998808E-3,
,,,85.500003479E-6,16.7999994E-3,,,,,85.500003479E-6,199.99998808E-3,
,,,85.600004240E-6,15.9999989E-3,,,,,85.600004240E-6,159.99999642E-3,
,,,85.700005002E-6,15.9999989E-3,,,,,85.700005002E-6,199.99998808E-3,
,,,85.800005763E-6,15.1999993E-3,,,,,85.800005763E-6,199.99998808E-3,
,,,85.900006525E-6,15.1999993E-3,,,,,85.900006525E-6,199.99998808E-3,
,,,86.000000010E-6,15.1999993E-3,,,,,86.000000010E-6,199.99998808E-3,
,,,86.100000772E-6,15.1999993E-3,,,,,86.100000772E-6,159.99999642E-3,
,,,86.200001533E-6,15.1999993E-3,,,,,86.200001533E-6,199.99998808E-3,
,,,86.300002295E-6,15.1999993E-3,,,,,86.300002295E-6,199.99998808E-3,
,,,86.400003056E-6,15.1999993E-3,,,,,86.400003056E-6,199.99998808E-3,
,,,86.500003817E-6,14.3999998E-3,,,,,86.500003817E-6,199.99998808E-3,
,,,86.600004579E-6,14.3999998E-3,,,,,86.600004579E-6,199.99998808E-3,
,,,86.700005340E-6,15.1999993E-3,,,,,86.700005340E-6,159.99999642E-3,
,,,86.800006102E-6,15.1999993E-3,,,,,86.800006102E-6,199.99998808E-3,
,,,86.899999587E-6,15.9999989E-3,,,,,86.899999587E-6,199.99998808E-3,
,,,87.000000349E-6,15.1999993E-3,,,,,87.000000349E-6,199.99998808E-3,
,,,87.100001110E-6,14.3999998E-3,,,,,87.100001110E-6,199.99998808E-3,
,,,87.200001872E-6,15.1999993E-3,,,,,87.200001872E-6,199.99998808E-3,
,,,87.300002633E-6,15.1999993E-3,,,,,87.300002633E-6,199.99998808E-3,
,,,87.400003395E-6,15.1999993E-3,,,,,87.400003395E-6,199.99998808E-3,
,,,87.500004156E-6,15.1999993E-3,,,,,87.500004156E-6,199.99998808E-3,
,,,87.600004917E-6,14.3999998E-3,,,,,87.600004917E-6,159.99999642E-3,
,,,87.700005679E-6,13.5999992E-3,,,,,87.700005679E-6,199.99998808E-3,
,,,87.800006440E-6,13.5999992E-3,,,,,87.800006440E-6,159.99999642E-3,
,,,87.899999926E-6,13.5999992E-3,,,,,87.899999926E-6,199.99998808E-3,
,,,88.000000687E-6,13.5999992E-3,,,,,88.000000687E-6,199.99998808E-3,
,,,88.100001449E-6,13.5999992E-3,,,,,88.100001449E-6,159.99999642E-3,
,,,88.200002210E-6,15.1999993E-3,,,,,88.200002210E-6,199.99998808E-3,
,,,88.300002972E-6,14.3999998E-3,,,,,88.300002972E-6,199.99998808E-3,
,,,88.400003733E-6,14.3999998E-3,,,,,88.400003733E-6,199.99998808E-3,
,,,88.500004495E-6,14.3999998E-3,,,,,88.500004495E-6,159.99999642E-3,
,,,88.600005256E-6,15.9999989E-3,,,,,88.600005256E-6,199.99998808E-3,
,,,88.700006017E-6,15.1999993E-3,,,,,88.700006017E-6,199.99998808E-3,
,,,88.800006779E-6,16.7999994E-3,,,,,88.800006779E-6,159.99999642E-3,
,,,88.900000264E-6,14.3999998E-3,,,,,88.900000264E-6,159.99999642E-3,
,,,89.000001026E-6,13.5999992E-3,,,,,89.000001026E-6,199.99998808E-3,
,,,89.100001787E-6,14.3999998E-3,,,,,89.100001787E-6,199.99998808E-3,
,,,89.200002549E-6,15.9999989E-3,,,,,89.200002549E-6,199.99998808E-3,
,,,89.300003310E-6,14.3999998E-3,,,,,89.300003310E-6,199.99998808E-3,
,,,89.400004072E-6,15.1999993E-3,,,,,89.400004072E-6,159.99999642E-3,
,,,89.500004833E-6,14.3999998E-3,,,,,89.500004833E-6,199.99998808E-3,
,,,89.600005595E-6,13.5999992E-3,,,,,89.600005595E-6,199.99998808E-3,
,,,89.700006356E-6,15.1999993E-3,,,,,89.700006356E-6,199.99998808E-3,
,,,89.799999841E-6,13.5999992E-3,,,,,89.799999841E-6,199.99998808E-3,
,,,89.900000603E-6,13.5999992E-3,,,,,89.900000603E-6,199.99998808E-3,
,,,90.000001364E-6,14.3999998E-3,,,,,90.000001364E-6,199.99998808E-3,
,,,90.100002126E-6,15.1999993E-3,,,,,90.100002126E-6,199.99998808E-3,
,,,90.200002887E-6,13.5999992E-3,,,,,90.200002887E-6,199.99998808E-3,
,,,90.300003649E-6,14.3999998E-3,,,,,90.300003649E-6,199.99998808E-3,
,,,90.400004410E-6,13.5999992E-3,,,,,90.400004410E-6,199.99998808E-3,
,,,90.500005172E-6,15.9999989E-3,,,,,90.500005172E-6,199.99998808E-3,
,,,90.600005933E-6,13.5999992E-3,,,,,90.600005933E-6,159.99999642E-3,
,,,90.700006695E-6,14.3999998E-3,,,,,90.700006695E-6,199.99998808E-3,
,,,90.800000180E-6,13.5999992E-3,,,,,90.800000180E-6,199.99998808E-3,
,,,90.900000941E-6,14.3999998E-3,,,,,90.900000941E-6,199.99998808E-3,
,,,91.000001703E-6,14.3999998E-3,,,,,91.000001703E-6,199.99998808E-3,
,,,91.100002464E-6,14.3999998E-3,,,,,91.100002464E-6,159.99999642E-3,
,,,91.200003226E-6,12.7999997E-3,,,,,91.200003226E-6,199.99998808E-3,
,,,91.300003987E-6,13.5999992E-3,,,,,91.300003987E-6,159.99999642E-3,
,,,91.400004749E-6,12.7999997E-3,,,,,91.400004749E-6,199.99998808E-3,
,,,91.500005510E-6,13.5999992E-3,,,,,91.500005510E-6,199.99998808E-3,
,,,91.600006272E-6,13.5999992E-3,,,,,91.600006272E-6,199.99998808E-3,
,,,91.699999757E-6,13.5999992E-3,,,,,91.699999757E-6,159.99999642E-3,
,,,91.800000519E-6,14.3999998E-3,,,,,91.800000519E-6,199.99998808E-3,
,,,91.900001280E-6,13.5999992E-3,,,,,91.900001280E-6,199.99998808E-3,
,,,92.000002041E-6,13.5999992E-3,,,,,92.000002041E-6,199.99998808E-3,
,,,92.100002803E-6,14.3999998E-3,,,,,92.100002803E-6,199.99998808E-3,
,,,92.200003564E-6,13.5999992E-3,,,,,92.200003564E-6,199.99998808E-3,
,,,92.300004326E-6,12.7999997E-3,,,,,92.300004326E-6,199.99998808E-3,
,,,92.400005087E-6,12.7999997E-3,,,,,92.400005087E-6,199.99998808E-3,
,,,92.500005849E-6,13.5999992E-3,,,,,92.500005849E-6,199.99998808E-3,
,,,92.600006610E-6,13.5999992E-3,,,,,92.600006610E-6,199.99998808E-3,
,,,92.700000096E-6,12.7999997E-3,,,,,92.700000096E-6,199.99998808E-3,
,,,92.800000857E-6,13.5999992E-3,,,,,92.800000857E-6,199.99998808E-3,
,,,92.900001619E-6,12.7999997E-3,,,,,92.900001619E-6,199.99998808E-3,
,,,93.000002380E-6,12.7999997E-3,,,,,93.000002380E-6,159.99999642E-3,
,,,93.100003141E-6,12.0000001E-3,,,,,93.100003141E-6,199.99998808E-3,
,,,93.200003903E-6,13.5999992E-3,,,,,93.200003903E-6,199.99998808E-3,
,,,93.300004664E-6,13.5999992E-3,,,,,93.300004664E-6,199.99998808E-3,
,,,93.400005426E-6,14.3999998E-3,,,,,93.400005426E-6,159.99999642E-3,
,,,93.500006187E-6,14.3999998E-3,,,,,93.500006187E-6,159.99999642E-3,
,,,93.599999673E-6,13.5999992E-3,,,,,93.599999673E-6,199.99998808E-3,
,,,93.700000434E-6,12.0000001E-3,,,,,93.700000434E-6,159.99999642E-3,
,,,93.800001196E-6,13.5999992E-3,,,,,93.800001196E-6,199.99998808E-3,
,,,93.900001957E-6,13.5999992E-3,,,,,93.900001957E-6,199.99998808E-3,
,,,94.000002719E-6,12.7999997E-3,,,,,94.000002719E-6,199.99998808E-3,
,,,94.100003480E-6,12.7999997E-3,,,,,94.100003480E-6,199.99998808E-3,
,,,94.200004241E-6,12.7999997E-3,,,,,94.200004241E-6,199.99998808E-3,
,,,94.300005003E-6,13.5999992E-3,,,,,94.300005003E-6,159.99999642E-3,
,,,94.400005764E-6,13.5999992E-3,,,,,94.400005764E-6,199.99998808E-3,
,,,94.500006526E-6,12.7999997E-3,,,,,94.500006526E-6,199.99998808E-3,
,,,94.600000011E-6,12.7999997E-3,,,,,94.600000011E-6,199.99998808E-3,
,,,94.700000773E-6,12.0000001E-3,,,,,94.700000773E-6,159.99999642E-3,
,,,94.800001534E-6,13.5999992E-3,,,,,94.800001534E-6,199.99998808E-3,
,,,94.900002296E-6,14.3999998E-3,,,,,94.900002296E-6,199.99998808E-3,
,,,95.000003057E-6,14.3999998E-3,,,,,95.000003057E-6,199.99998808E-3,
,,,95.100003819E-6,12.7999997E-3,,,,,95.100003819E-6,159.99999642E-3,
,,,95.200004580E-6,12.0000001E-3,,,,,95.200004580E-6,199.99998808E-3,
,,,95.300005341E-6,12.7999997E-3,,,,,95.300005341E-6,199.99998808E-3,
,,,95.400006103E-6,12.7999997E-3,,,,,95.400006103E-6,199.99998808E-3,
,,,95.500006864E-6,14.3999998E-3,,,,,95.500006864E-6,199.99998808E-3,
,,,95.600000350E-6,12.7999997E-3,,,,,95.600000350E-6,199.99998808E-3,
,,,95.700001111E-6,12.7999997E-3,,,,,95.700001111E-6,159.99999642E-3,
,,,95.800001873E-6,13.5999992E-3,,,,,95.800001873E-6,199.99998808E-3,
,,,95.900002634E-6,12.7999997E-3,,,,,95.900002634E-6,199.99998808E-3,
,,,96.000003396E-6,12.7999997E-3,,,,,96.000003396E-6,199.99998808E-3,
,,,96.100004157E-6,13.5999992E-3,,,,,96.100004157E-6,199.99998808E-3,
,,,96.200004919E-6,12.7999997E-3,,,,,96.200004919E-6,199.99998808E-3,
,,,96.300005680E-6,12.0000001E-3,,,,,96.300005680E-6,199.99998808E-3,
,,,96.400006441E-6,12.7999997E-3,,,,,96.400006441E-6,199.99998808E-3,
,,,96.499999927E-6,13.5999992E-3,,,,,96.499999927E-6,199.99998808E-3,
,,,96.600000688E-6,11.1999996E-3,,,,,96.600000688E-6,199.99998808E-3,
,,,96.700001450E-6,12.7999997E-3,,,,,96.700001450E-6,199.99998808E-3,
,,,96.800002211E-6,11.1999996E-3,,,,,96.800002211E-6,199.99998808E-3,
,,,96.900002973E-6,12.0000001E-3,,,,,96.900002973E-6,159.99999642E-3,
,,,97.000003734E-6,12.0000001E-3,,,,,97.000003734E-6,199.99998808E-3,
,,,97.100004496E-6,12.0000001E-3,,,,,97.100004496E-6,199.99998808E-3,
,,,97.200005257E-6,12.7999997E-3,,,,,97.200005257E-6,199.99998808E-3,
,,,97.300006018E-6,12.0000001E-3,,,,,97.300006018E-6,159.99999642E-3,
,,,97.400006780E-6,11.1999996E-3,,,,,97.400006780E-6,159.99999642E-3,
,,,97.500000265E-6,12.0000001E-3,,,,,97.500000265E-6,199.99998808E-3,
,,,97.600001027E-6,13.5999992E-3,,,,,97.600001027E-6,199.99998808E-3,
,,,97.700001788E-6,13.5999992E-3,,,,,97.700001788E-6,159.99999642E-3,
,,,97.800002550E-6,13.5999992E-3,,,,,97.800002550E-6,199.99998808E-3,
,,,97.900003311E-6,12.7999997E-3,,,,,97.900003311E-6,159.99999642E-3,
,,,98.000004073E-6,12.7999997E-3,,,,,98.000004073E-6,159.99999642E-3,
,,,98.100004834E-6,12.7999997E-3,,,,,98.100004834E-6,199.99998808E-3,
,,,98.200005596E-6,12.0000001E-3,,,,,98.200005596E-6,199.99998808E-3,
,,,98.300006357E-6,12.7999997E-3,,,,,98.300006357E-6,199.99998808E-3,
,,,98.399999843E-6,12.0000001E-3,,,,,98.399999843E-6,199.99998808E-3,
,,,98.500000604E-6,12.0000001E-3,,,,,98.500000604E-6,199.99998808E-3,
,,,98.600001365E-6,12.0000001E-3,,,,,98.600001365E-6,199.99998808E-3,
,,,98.700002127E-6,12.0000001E-3,,,,,98.700002127E-6,199.99998808E-3,
,,,98.800002888E-6,12.7999997E-3,,,,,98.800002888E-6,199.99998808E-3,
,,,98.900003650E-6,12.0000001E-3,,,,,98.900003650E-6,199.99998808E-3,
,,,99.000004411E-6,12.0000001E-3,,,,,99.000004411E-6,199.99998808E-3,
,,,99.100005173E-6,12.0000001E-3,,,,,99.100005173E-6,199.99998808E-3,
,,,99.200005934E-6,12.7999997E-3,,,,,99.200005934E-6,199.99998808E-3,
,,,99.300006696E-6,12.0000001E-3,,,,,99.300006696E-6,199.99998808E-3,
,,,99.400000181E-6,11.1999996E-3,,,,,99.400000181E-6,199.99998808E-3,
,,,99.500000942E-6,11.1999996E-3,,,,,99.500000942E-6,199.99998808E-3,
,,,99.600001704E-6,11.1999996E-3,,,,,99.600001704E-6,159.99999642E-3,
,,,99.700002465E-6,11.1999996E-3,,,,,99.700002465E-6,199.99998808E-3,
,,,99.800003227E-6,12.0000001E-3,,,,,99.800003227E-6,199.99998808E-3,
,,,99.900003988E-6,12.0000001E-3,,,,,99.900003988E-6,199.99998808E-3,
,,,100.0000047E-6,11.1999996E-3,,,,,100.0000047E-6,199.99998808E-3,
,,,100.1000055E-6,11.1999996E-3,,,,,100.1000055E-6,199.99998808E-3,
,,,100.2000063E-6,11.1999996E-3,,,,,100.2000063E-6,199.99998808E-3,
,,,100.2999998E-6,11.1999996E-3,,,,,100.2999998E-6,159.99999642E-3,
,,,100.4000005E-6,9.599999525E-3,,,,,100.4000005E-6,159.99999642E-3,
,,,100.5000013E-6,10.4000000E-3,,,,,100.5000013E-6,199.99998808E-3,
,,,100.6000020E-6,11.1999996E-3,,,,,100.6000020E-6,199.99998808E-3,
,,,100.7000028E-6,11.1999996E-3,,,,,100.7000028E-6,199.99998808E-3,
,,,100.8000036E-6,12.7999997E-3,,,,,100.8000036E-6,199.99998808E-3,
,,,100.9000043E-6,12.0000001E-3,,,,,100.9000043E-6,199.99998808E-3,
,,,101.0000051E-6,11.1999996E-3,,,,,101.0000051E-6,159.99999642E-3,
,,,101.1000058E-6,12.0000001E-3,,,,,101.1000058E-6,199.99998808E-3,
,,,101.2000066E-6,11.1999996E-3,,,,,101.2000066E-6,159.99999642E-3,
,,,101.3000001E-6,11.1999996E-3,,,,,101.3000001E-6,199.99998808E-3,
,,,101.4000009E-6,12.0000001E-3,,,,,101.4000009E-6,199.99998808E-3,
,,,101.5000016E-6,11.1999996E-3,,,,,101.5000016E-6,199.99998808E-3,
,,,101.6000024E-6,12.0000001E-3,,,,,101.6000024E-6,199.99998808E-3,
,,,101.7000031E-6,9.599999525E-3,,,,,101.7000031E-6,199.99998808E-3,
,,,101.8000039E-6,10.4000000E-3,,,,,101.8000039E-6,199.99998808E-3,
,,,101.9000047E-6,11.1999996E-3,,,,,101.9000047E-6,199.99998808E-3,
,,,102.0000054E-6,10.4000000E-3,,,,,102.0000054E-6,199.99998808E-3,
,,,102.1000062E-6,10.4000000E-3,,,,,102.1000062E-6,199.99998808E-3,
,,,102.2000069E-6,12.0000001E-3,,,,,102.2000069E-6,199.99998808E-3,
,,,102.3000004E-6,12.0000001E-3,,,,,102.3000004E-6,199.99998808E-3,
,,,102.4000012E-6,12.0000001E-3,,,,,102.4000012E-6,199.99998808E-3,
,,,102.5000020E-6,12.0000001E-3,,,,,102.5000020E-6,199.99998808E-3,
,,,102.6000027E-6,12.0000001E-3,,,,,102.6000027E-6,199.99998808E-3,
,,,102.7000035E-6,11.1999996E-3,,,,,102.7000035E-6,199.99998808E-3,
,,,102.8000042E-6,10.4000000E-3,,,,,102.8000042E-6,159.99999642E-3,
,,,102.9000050E-6,10.4000000E-3,,,,,102.9000050E-6,199.99998808E-3,
,,,103.0000058E-6,11.1999996E-3,,,,,103.0000058E-6,199.99998808E-3,
,,,103.1000065E-6,11.1999996E-3,,,,,103.1000065E-6,199.99998808E-3,
,,,103.2000000E-6,12.0000001E-3,,,,,103.2000000E-6,199.99998808E-3,
,,,103.3000008E-6,11.1999996E-3,,,,,103.3000008E-6,199.99998808E-3,
,,,103.4000015E-6,11.1999996E-3,,,,,103.4000015E-6,199.99998808E-3,
,,,103.5000023E-6,11.1999996E-3,,,,,103.5000023E-6,199.99998808E-3,
,,,103.6000031E-6,10.4000000E-3,,,,,103.6000031E-6,159.99999642E-3,
,,,103.7000038E-6,10.4000000E-3,,,,,103.7000038E-6,159.99999642E-3,
,,,103.8000046E-6,12.0000001E-3,,,,,103.8000046E-6,159.99999642E-3,
,,,103.9000053E-6,10.4000000E-3,,,,,103.9000053E-6,199.99998808E-3,
,,,104.0000061E-6,12.0000001E-3,,,,,104.0000061E-6,199.99998808E-3,
,,,104.1000069E-6,11.1999996E-3,,,,,104.1000069E-6,199.99998808E-3,
,,,104.2000004E-6,11.1999996E-3,,,,,104.2000004E-6,199.99998808E-3,
,,,104.3000011E-6,11.1999996E-3,,,,,104.3000011E-6,199.99998808E-3,
,,,104.4000019E-6,10.4000000E-3,,,,,104.4000019E-6,199.99998808E-3,
,,,104.5000026E-6,9.599999525E-3,,,,,104.5000026E-6,199.99998808E-3,
,,,104.6000034E-6,8.799999952E-3,,,,,104.6000034E-6,199.99998808E-3,
,,,104.7000042E-6,9.599999525E-3,,,,,104.7000042E-6,199.99998808E-3,
,,,104.8000049E-6,10.4000000E-3,,,,,104.8000049E-6,199.99998808E-3,
,,,104.9000057E-6,10.4000000E-3,,,,,104.9000057E-6,199.99998808E-3,
,,,105.0000064E-6,10.4000000E-3,,,,,105.0000064E-6,159.99999642E-3,
,,,105.0999999E-6,9.599999525E-3,,,,,105.0999999E-6,199.99998808E-3,
,,,105.2000007E-6,11.1999996E-3,,,,,105.2000007E-6,199.99998808E-3,
,,,105.3000015E-6,12.0000001E-3,,,,,105.3000015E-6,159.99999642E-3,
,,,105.4000022E-6,12.0000001E-3,,,,,105.4000022E-6,199.99998808E-3,
,,,105.5000030E-6,11.1999996E-3,,,,,105.5000030E-6,199.99998808E-3,
,,,105.6000037E-6,12.0000001E-3,,,,,105.6000037E-6,199.99998808E-3,
,,,105.7000045E-6,12.0000001E-3,,,,,105.7000045E-6,199.99998808E-3,
,,,105.8000053E-6,11.1999996E-3,,,,,105.8000053E-6,199.99998808E-3,
,,,105.9000060E-6,11.1999996E-3,,,,,105.9000060E-6,199.99998808E-3,
,,,106.0000068E-6,11.1999996E-3,,,,,106.0000068E-6,199.99998808E-3,
,,,106.1000003E-6,10.4000000E-3,,,,,106.1000003E-6,199.99998808E-3,
,,,106.2000010E-6,10.4000000E-3,,,,,106.2000010E-6,199.99998808E-3,
,,,106.3000018E-6,10.4000000E-3,,,,,106.3000018E-6,159.99999642E-3,
,,,106.4000026E-6,11.1999996E-3,,,,,106.4000026E-6,159.99999642E-3,
,,,106.5000033E-6,10.4000000E-3,,,,,106.5000033E-6,199.99998808E-3,
,,,106.6000041E-6,9.599999525E-3,,,,,106.6000041E-6,199.99998808E-3,
,,,106.7000048E-6,11.1999996E-3,,,,,106.7000048E-6,199.99998808E-3,
,,,106.8000056E-6,11.1999996E-3,,,,,106.8000056E-6,199.99998808E-3,
,,,106.9000064E-6,11.1999996E-3,,,,,106.9000064E-6,199.99998808E-3,
,,,106.9999998E-6,10.4000000E-3,,,,,106.9999998E-6,199.99998808E-3,
,,,107.1000006E-6,10.4000000E-3,,,,,107.1000006E-6,199.99998808E-3,
,,,107.2000014E-6,10.4000000E-3,,,,,107.2000014E-6,199.99998808E-3,
,,,107.3000021E-6,10.4000000E-3,,,,,107.3000021E-6,199.99998808E-3,
,,,107.4000029E-6,9.599999525E-3,,,,,107.4000029E-6,159.99999642E-3,
,,,107.5000037E-6,8.799999952E-3,,,,,107.5000037E-6,199.99998808E-3,
,,,107.6000044E-6,9.599999525E-3,,,,,107.6000044E-6,159.99999642E-3,
,,,107.7000052E-6,9.599999525E-3,,,,,107.7000052E-6,199.99998808E-3,
,,,107.8000059E-6,8.799999952E-3,,,,,107.8000059E-6,159.99999642E-3,
,,,107.9000067E-6,9.599999525E-3,,,,,107.9000067E-6,199.99998808E-3,
,,,108.0000002E-6,10.4000000E-3,,,,,108.0000002E-6,159.99999642E-3,
,,,108.1000009E-6,10.4000000E-3,,,,,108.1000009E-6,199.99998808E-3,
,,,108.2000017E-6,10.4000000E-3,,,,,108.2000017E-6,199.99998808E-3,
,,,108.3000025E-6,10.4000000E-3,,,,,108.3000025E-6,199.99998808E-3,
,,,108.4000032E-6,8.799999952E-3,,,,,108.4000032E-6,159.99999642E-3,
,,,108.5000040E-6,10.4000000E-3,,,,,108.5000040E-6,199.99998808E-3,
,,,108.6000048E-6,10.4000000E-3,,,,,108.6000048E-6,199.99998808E-3,
,,,108.7000055E-6,10.4000000E-3,,,,,108.7000055E-6,199.99998808E-3,
,,,108.8000063E-6,10.4000000E-3,,,,,108.8000063E-6,159.99999642E-3,
,,,108.9000070E-6,11.1999996E-3,,,,,108.9000070E-6,199.99998808E-3,
,,,109.0000005E-6,10.4000000E-3,,,,,109.0000005E-6,199.99998808E-3,
,,,109.1000013E-6,11.1999996E-3,,,,,109.1000013E-6,199.99998808E-3,
,,,109.2000020E-6,10.4000000E-3,,,,,109.2000020E-6,159.99999642E-3,
,,,109.3000028E-6,10.4000000E-3,,,,,109.3000028E-6,199.99998808E-3,
,,,109.4000036E-6,9.599999525E-3,,,,,109.4000036E-6,199.99998808E-3,
,,,109.5000043E-6,9.599999525E-3,,,,,109.5000043E-6,199.99998808E-3,
,,,109.6000051E-6,10.4000000E-3,,,,,109.6000051E-6,159.99999642E-3,
,,,109.7000059E-6,10.4000000E-3,,,,,109.7000059E-6,199.99998808E-3,
,,,109.8000066E-6,9.599999525E-3,,,,,109.8000066E-6,199.99998808E-3,
,,,109.9000001E-6,7.999999449E-3,,,,,109.9000001E-6,199.99998808E-3,
,,,110.0000009E-6,9.599999525E-3,,,,,110.0000009E-6,159.99999642E-3,
,,,110.1000016E-6,9.599999525E-3,,,,,110.1000016E-6,199.99998808E-3,
,,,110.2000024E-6,10.4000000E-3,,,,,110.2000024E-6,159.99999642E-3,
,,,110.3000031E-6,10.4000000E-3,,,,,110.3000031E-6,199.99998808E-3,
,,,110.4000039E-6,9.599999525E-3,,,,,110.4000039E-6,199.99998808E-3,
,,,110.5000047E-6,8.799999952E-3,,,,,110.5000047E-6,159.99999642E-3,
,,,110.6000054E-6,8.799999952E-3,,,,,110.6000054E-6,199.99998808E-3,
,,,110.7000062E-6,8.799999952E-3,,,,,110.7000062E-6,199.99998808E-3,
,,,110.8000070E-6,9.599999525E-3,,,,,110.8000070E-6,159.99999642E-3,
,,,110.9000004E-6,9.599999525E-3,,,,,110.9000004E-6,159.99999642E-3,
,,,111.0000012E-6,9.599999525E-3,,,,,111.0000012E-6,199.99998808E-3,
,,,111.1000020E-6,8.799999952E-3,,,,,111.1000020E-6,159.99999642E-3,
,,,111.2000027E-6,8.799999952E-3,,,,,111.2000027E-6,159.99999642E-3,
,,,111.3000035E-6,8.799999952E-3,,,,,111.3000035E-6,199.99998808E-3,
,,,111.4000042E-6,8.799999952E-3,,,,,111.4000042E-6,199.99998808E-3,
,,,111.5000050E-6,8.799999952E-3,,,,,111.5000050E-6,199.99998808E-3,
,,,111.6000058E-6,8.799999952E-3,,,,,111.6000058E-6,199.99998808E-3,
,,,111.7000065E-6,10.4000000E-3,,,,,111.7000065E-6,159.99999642E-3,
,,,111.8000000E-6,9.599999525E-3,,,,,111.8000000E-6,199.99998808E-3,
,,,111.9000008E-6,8.799999952E-3,,,,,111.9000008E-6,199.99998808E-3,
,,,112.0000015E-6,9.599999525E-3,,,,,112.0000015E-6,199.99998808E-3,
,,,112.1000023E-6,9.599999525E-3,,,,,112.1000023E-6,199.99998808E-3,
,,,112.2000031E-6,9.599999525E-3,,,,,112.2000031E-6,159.99999642E-3,
,,,112.3000038E-6,8.799999952E-3,,,,,112.3000038E-6,199.99998808E-3,
,,,112.4000046E-6,8.799999952E-3,,,,,112.4000046E-6,199.99998808E-3,
,,,112.5000053E-6,9.599999525E-3,,,,,112.5000053E-6,199.99998808E-3,
,,,112.6000061E-6,9.599999525E-3,,,,,112.6000061E-6,199.99998808E-3,
,,,112.7000069E-6,9.599999525E-3,,,,,112.7000069E-6,199.99998808E-3,
,,,112.8000004E-6,8.799999952E-3,,,,,112.8000004E-6,199.99998808E-3,
,,,112.9000011E-6,7.999999449E-3,,,,,112.9000011E-6,199.99998808E-3,
,,,113.0000019E-6,8.799999952E-3,,,,,113.0000019E-6,199.99998808E-3,
,,,113.1000026E-6,8.799999952E-3,,,,,113.1000026E-6,199.99998808E-3,
,,,113.2000034E-6,9.599999525E-3,,,,,113.2000034E-6,159.99999642E-3,
,,,113.3000042E-6,10.4000000E-3,,,,,113.3000042E-6,199.99998808E-3,
,,,113.4000049E-6,9.599999525E-3,,,,,113.4000049E-6,159.99999642E-3,
,,,113.5000057E-6,7.999999449E-3,,,,,113.5000057E-6,199.99998808E-3,
,,,113.6000064E-6,8.799999952E-3,,,,,113.6000064E-6,199.99998808E-3,
,,,113.6999999E-6,8.799999952E-3,,,,,113.6999999E-6,159.99999642E-3,
,,,113.8000007E-6,9.599999525E-3,,,,,113.8000007E-6,199.99998808E-3,
,,,113.9000015E-6,9.599999525E-3,,,,,113.9000015E-6,199.99998808E-3,
,,,114.0000022E-6,9.599999525E-3,,,,,114.0000022E-6,199.99998808E-3,
,,,114.1000030E-6,8.799999952E-3,,,,,114.1000030E-6,159.99999642E-3,
,,,114.2000037E-6,8.799999952E-3,,,,,114.2000037E-6,199.99998808E-3,
,,,114.3000045E-6,8.799999952E-3,,,,,114.3000045E-6,199.99998808E-3,
,,,114.4000053E-6,8.799999952E-3,,,,,114.4000053E-6,159.99999642E-3,
,,,114.5000060E-6,8.799999952E-3,,,,,114.5000060E-6,199.99998808E-3,
,,,114.6000068E-6,7.999999449E-3,,,,,114.6000068E-6,199.99998808E-3,
,,,114.7000003E-6,7.999999449E-3,,,,,114.7000003E-6,199.99998808E-3,
,,,114.8000010E-6,7.999999449E-3,,,,,114.8000010E-6,199.99998808E-3,
,,,114.9000018E-6,7.999999449E-3,,,,,114.9000018E-6,199.99998808E-3,
,,,115.0000026E-6,7.999999449E-3,,,,,115.0000026E-6,159.99999642E-3,
,,,115.1000033E-6,8.799999952E-3,,,,,115.1000033E-6,199.99998808E-3,
,,,115.2000041E-6,7.999999449E-3,,,,,115.2000041E-6,159.99999642E-3,
,,,115.3000048E-6,7.999999449E-3,,,,,115.3000048E-6,159.99999642E-3,
,,,115.4000056E-6,7.19999988E-3,,,,,115.4000056E-6,199.99998808E-3,
,,,115.5000064E-6,7.999999449E-3,,,,,115.5000064E-6,159.99999642E-3,
,,,115.6000071E-6,8.799999952E-3,,,,,115.6000071E-6,199.99998808E-3,
,,,115.7000006E-6,7.999999449E-3,,,,,115.7000006E-6,199.99998808E-3,
,,,115.8000014E-6,8.799999952E-3,,,,,115.8000014E-6,159.99999642E-3,
,,,115.9000021E-6,8.799999952E-3,,,,,115.9000021E-6,199.99998808E-3,
,,,116.0000029E-6,8.799999952E-3,,,,,116.0000029E-6,199.99998808E-3,
,,,116.1000037E-6,7.999999449E-3,,,,,116.1000037E-6,199.99998808E-3,
,,,116.2000044E-6,9.599999525E-3,,,,,116.2000044E-6,199.99998808E-3,
,,,116.3000052E-6,9.599999525E-3,,,,,116.3000052E-6,159.99999642E-3,
,,,116.4000059E-6,9.599999525E-3,,,,,116.4000059E-6,199.99998808E-3,
,,,116.5000067E-6,8.799999952E-3,,,,,116.5000067E-6,159.99999642E-3,
,,,116.6000002E-6,9.599999525E-3,,,,,116.6000002E-6,199.99998808E-3,
,,,116.7000009E-6,8.799999952E-3,,,,,116.7000009E-6,159.99999642E-3,
,,,116.8000017E-6,8.799999952E-3,,,,,116.8000017E-6,199.99998808E-3,
,,,116.9000025E-6,8.799999952E-3,,,,,116.9000025E-6,159.99999642E-3,
